"","id","vf_age","vf_party","vf_racename","vf_female","vf_black","vf_white","vf_hispanic","vf_vg_14","vf_vg_12","vf_vg_10","vf_democrat","vf_republican","miami_trans_law_t0","miami_trans_law2_t0","gender_norm_daugher_t0","gender_norm_looks_t0","gender_norm_rights_t0","gender_norms_sexchange_t0","gender_norms_moral_t0","gender_norms_abnormal_t0","gender_norm_trans_moral_wrong_t0","ssm_t0","therm_obama_t0","therm_gay_t0","therm_trans_t0","therm_marijuana_t0","therm_afams_t0","ideology_t0","religious_t0","respondent_t0","exposure_gay_t0","exposure_trans_t0","pid_t0","scale_for_blocking_t0","survey_language_t0","miami_trans_law_t1","miami_trans_law2_t1","therm_obama_t1","therm_trans_t1","therm_marijuana_t1","gender_norm_looks_t1","gender_norm_rights_t1","gender_norm_sexchange_t1","gender_norm_moral_t1","gender_norm_abnormal_t1","gender_norm_trans_moral_wrong_t1","respondent_t1","miami_trans_law_t2","miami_trans_law2_t2","therm_obama_t2","therm_jbush_t2","therm_trans_t2","therm_police_t2","therm_firefighters_t2","gender_norm_looks_t2","gender_norm_rights_t2","gender_norm_moral_t2","gender_norm_dress_t2","gender_norm_sexchange_t2","gender_norm_abnormal_t2","gender_norm_trans_moral_wrong_t2","trans_teacher_t2","trans_bathroom_t2","respondent_t2","miami_trans_law_withdef_t3","miami_trans_law2_withdef_t3","therm_obama_t3","therm_jbush_t3","therm_trans_t3","therm_police_t3","therm_firefighters_t3","gender_norm_looks_t3","gender_norm_rights_t3","gender_norm_moral_t3","gender_norm_dress_t3","gender_norm_sexchange_t3","gender_norm_abnormal_t3","gender_norm_trans_moral_wrong_t3","trans_teacher_t3","trans_bathroom_t3","trans_ad_displayed_t3","trans_law_post_ad_t3","respondent_t3","nfc_t3","miami_trans_law_withdef_t4","miami_trans_law2_withdef_t4","therm_obama_t4","therm_trans_t4","therm_mousavi_t4","gender_norm_looks_t4","gender_norm_rights_t4","gender_norm_moral_t4","gender_norm_dress_t4","gender_norm_sexchange_t4","gender_norm_abnormal_t4","gender_norm_trans_moral_wrong_t4","trans_teacher_t4","trans_bathroom_t4","respondent_t4","marijuana_pread1","marijuana_pread2","marijuana_postad","exp_actual_convo","contacted","survey_language_es","sdo_scale","treat_ind","canvass_recycling_rating","canvass_trans_ratingstart","canvass_trans_ratingsecond","canvass_trans_ratingend","canvass_minutes","canvasser_experience","canvasser_trans","canvasser_id","hh_id","block_ind","cluster_level_t0_scale_mean","vf_independent","all.dvs.t1","trans.tolerance.dv.t0","trans.tolerance.dv.t1","miami_trans_law_t0_avg","miami_trans_law_t1_avg","gender_nonconformity_t0","gender_nonconformity_t1","treatment.delivered","t1.resid"
"68127",6098,46,"N","Hispanic",0,0,0,1,0,1,1,0,0,3,3,-2,0,0,-2,0,2,NA,0,0,50,50,0,0,-2,0,1,1,0,-3,-0.0237941201776266,"EN",3,2,0,50,0,0,-1,1,0,1,0,1,2,2,0,100,50,50,100,-2,-2,0,-2,1,0,0,-2,-2,1,3,3,0,100,50,100,50,-2,-1,0,-2,1,0,1,-2,-2,"Yes, I could see and hear the ad",3,1,-0.0638377964496613,3,3,50,50,0,-2,-2,-1,-2,1,-2,0,1,-2,1,0,3,0,"Recycling",1,0,0,1,"",NA,NA,NA,1,"Yes",0,25,"june6_5830","june6_137",-0.0237941201776266,1,0.462879350170761,-0.0622992539078087,0.309280887540769,3,2.5,0.547622133241092,0.0665943317083116,FALSE,0.283384607951787
"68134",10670,58,"D","Caucasian",1,0,1,0,1,1,1,1,0,0,0,2,-2,-1,1,0,-1,NA,-2,84,35,27,53,60,1,1,1,1,0,3,-0.690054655075073,"EN",0,0,80,50,50,-2,-1,0,-1,-1,-1,1,0,0,72,7,50,24,58,-1,-1,-1,-2,-1,-1,-1,-1,-1,1,-1,0,75,4,21,33,50,-1,-2,-1,-2,0,-1,-1,-1,-1,"Yes, I could see and hear the ad",-1,1,0.635745465755463,0,0,74,37,50,-1,-1,-1,-2,0,-1,-1,-1,-1,1,1,1,1,"Trans-Equality",1,0,0,1,"",NA,NA,NA,1,"No",1,19,"june6_5926","june6_65",-0.690054655075073,0,-0.931674001235323,-0.360441370097161,-0.764586333477358,0,0,-0.880250101748978,-0.816202734445365,FALSE,-0.320530114763452
"68139",57636,56,"D","Hispanic",1,0,0,1,1,1,1,1,0,3,3,0,1,-2,2,2,2,NA,0,98,95,94,50,96,0,1,1,1,0,2,0.974899411201477,"EN",3,3,50,100,50,2,-2,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,3,100,50,100,50,100,1,1,1,1,2,2,2,2,2,"I could only see the ad, but the sound did not work",2,1,-0.376302599906921,3,3,50,96,29,1,0,2,2,2,2,2,2,2,1,0,2,1,"Trans-Equality",1,0,0,1,"",10,10,10,10,"No",1,19,"june6_6007","june6_247",0.974899411201477,0,1.91899569620879,1.96603151544675,2.06568535937137,3,3,0.0270239869339474,0.456756809811638,TRUE,0.650830275202229
"68140",61002,47,"N","Hispanic",0,0,0,1,1,0,0,0,0,2,2,-1,-2,-2,-1,-2,1,NA,0,0,50,50,0,100,2,1,1,1,0,-3,-0.501613080501556,"EN",3,3,0,50,50,-2,-2,-1,-2,-1,2,1,-1,1,20,100,20,50,50,-2,-2,-2,2,0,-1,-1,-1,-1,1,0,2,8,91,17,50,100,-2,-2,-1,-2,0,0,0,0,0,"",0,1,1.07407367229462,1,1,50,50,13,-2,-2,-2,-2,0,0,-1,-1,-1,1,0,-1,0,"Recycling",1,0,0,0,"Against",NA,NA,NA,1,"No",1,19,"june6_6030","june6_64",-0.700707852840424,1,-0.0365211358140407,-0.584168183468837,-0.509506039184205,2,3,-1.37406380726985,-1.30883732249572,FALSE,-0.0537315633511719
"68141",65706,43,"N","Hispanic",1,0,0,1,1,0,0,0,0,3,3,1,-2,-2,0,-2,-1,NA,-3,0,50,50,0,100,-2,2,1,1,0,-3,-0.899802625179291,"EN",2,3,0,83,0,-2,-2,0,-1,0,1,1,3,3,0,100,50,100,50,-2,-2,-2,-2,0,-2,-2,-2,0,1,2,2,0,100,51,78,100,-2,-2,-2,-2,0,-1,0,-2,-1,"Yes, I could see and hear the ad",1,1,0.816117286682129,2,2,0,50,50,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,0,-3,0,"Recycling",1,0,0,0,"In Favor",NA,NA,NA,1,"No",1,19,"june6_6030","june6_64",-0.700707852840424,1,0.404664531089359,-0.859170339113593,0.20266046960683,3,2.5,-1.37406380726985,-1.30883732249572,FALSE,0.775872654790032
"68144",31800,83,"R","Hispanic",0,0,0,1,1,0,0,0,1,1,2,1,-2,-2,-1,-2,-1,NA,-2,35,38,36,40,36,-1,1,1,1,0,-2,-1.15114295482635,"EN",2,1,39,40,50,-2,-2,-2,-2,-1,1,1,2,2,44,44,45,75,76,-2,-2,-1,-2,-1,-1,0,-1,-1,1,1,2,33,42,34,50,50,-1,-1,-1,-1,-1,-1,0,-1,-1,"Yes, I could see and hear the ad",3,1,-0.516367971897125,1,1,30,29,50,-1,-1,-1,-1,-2,-2,-1,-1,-1,1,0,1,0,"Trans-Equality",1,0,0,1,"",5,3,8,10,"No",0,33,"june6_6092","june6_34",-1.15114295482635,0,-0.777338885323275,-1.27310253467007,-1.00543529820281,1.5,1.5,-1.37406380726985,-1.30883732249572,TRUE,0.0530823597891098
"68152",23585,47,"N","Hispanic",1,0,0,1,0,1,0,0,0,3,3,1,-1,-1,1,-1,-1,NA,3,87,89,23,88,66,3,5,1,0,0,3,0.0344181396067142,"EN",3,3,50,50,50,-2,-2,2,-2,-2,-2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,3,45,72,78,75,77,-2,-2,-2,-2,2,-2,-2,2,-2,"Yes, I could see and hear the ad",3,1,1.23257172107697,3,3,41,84,50,-2,-2,-2,-2,0,0,-2,0,-2,1,0,3,0,"Recycling",1,0,0,0,"Against",NA,NA,NA,1,"No",1,19,"june6_6244","june6_170",0.273831278085709,1,-0.423032947211864,-0.661864449128979,-1.06681461114815,3,3,-0.413220837014379,-1.30883732249572,FALSE,-0.691439743722946
"68155",50740,36,"R","Caucasian",1,0,1,0,0,1,0,0,1,2,2,-1,0,0,1,0,0,NA,2,6,97,50,50,100,0,1,1,1,0,-2,0.26358425617218,"EN",2,2,50,90,100,0,0,1,1,0,1,1,2,2,32,84,89,100,50,0,0,0,0,1,1,1,1,0,1,2,2,50,90,90,90,50,0,-1,1,0,1,0,0,1,0,"Yes, I could see and hear the ad",2,1,0.610131978988647,2,3,50,95,50,1,0,1,0,1,1,1,1,1,1,1,3,1,"Recycling",1,0,0,0,"Against",NA,NA,NA,1,"Yes",0,13,"june6_6252","june6_172",0.294171154499054,0,0.803940756942844,0.168221142251428,0.900068730647624,2,2,0.547622133241092,0.559228919758662,FALSE,0.439770855015917
"68159",67177,40,"N","Hispanic",0,0,0,1,0,0,1,0,0,2,2,0,0,0,0,1,1,NA,1,23,50,43,50,50,0,1,1,1,0,0,0.0989422202110291,"EN",2,2,27,82,89,2,0,1,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,50,50,55,61,36,0,1,1,0,1,1,1,1,0,"Yes, I could see and hear the ad",1,1,0.0185255706310272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,0,"Trans-Equality",1,0,0,1,"",10,10,10,20,"Yes",0,53,"june6_6345","june6_152",0.0989422202110291,1,0.749027675603201,0.354130367140393,0.82791834119042,2,2,0.547622133241092,1.44202598591234,TRUE,0.556256318353696
"68161",18634,41,"N","Hispanic",1,0,0,1,0,0,0,0,0,2,1,1,-1,-1,0,-1,0,NA,0,50,38,37,38,50,0,1,1,1,0,1,-0.540689289569855,"EN",1,1,50,66,40,-1,-1,0,0,0,-1,1,1,1,50,50,50,50,50,-1,-1,0,-1,0,0,-1,0,0,1,1,1,50,50,50,50,50,-1,-1,0,-1,0,0,0,0,0,"Yes, I could see and hear the ad",1,1,0.861109912395477,1,1,64,62,50,-1,0,0,-1,1,0,0,0,0,1,0,2,0,"Trans-Equality",1,0,0,1,"",7,3,6,23,"No",0,16,"june6_6387","june6_76",-0.540689289569855,1,-0.243893142603053,-0.489573089603122,-0.170423921799959,1.5,1,-0.413220837014379,-0.374804201368527,TRUE,0.13929346370742
"68163",48264,48,"R","Caucasian",0,0,1,0,1,1,1,0,1,-1,-1,-2,-1,-1,1,0,-1,NA,0,0,54,47,37,70,-2,4,1,1,1,-1,-0.748584806919098,"EN",-1,1,50,41,50,-2,-1,1,0,0,0,1,1,1,24,25,40,61,65,-1,-1,-1,-1,0,-1,0,1,-1,1,0,1,50,20,50,61,72,-1,-2,0,-2,1,0,0,1,-1,"Yes, I could see and hear the ad",1,1,0.861105144023895,0,2,25,26,50,-2,-1,-1,-1,1,0,-1,1,-1,1,0,0,0,"Recycling",1,0,0,0,"Undecided",NA,NA,NA,5,"Yes",0,53,"june6_6406","june6_102",-0.30412620306015,0,-0.35583814110313,-0.130197199162193,0.00438241024896946,-1,0,-0.413220837014379,-0.816202734445365,FALSE,0.104456767699939
"68165",35326,73,"N","Hispanic",0,0,0,1,1,1,1,0,0,3,3,-1,-1,-1,1,1,1,NA,3,91,100,88,30,50,0,1,1,1,0,0,0.763446271419525,"EN",2,2,100,100,19,0,-1,1,0,1,0,1,2,2,100,86,100,86,100,0,-1,-1,-1,1,-1,-1,1,0,1,3,3,61,63,50,50,82,-1,-1,0,0,1,0,0,1,-1,"Yes, I could see and hear the ad",2,1,0.819733202457428,2,2,100,100,0,0,-1,1,-1,2,1,1,0,1,1,0,2,0,"Recycling",1,0,0,0,"Against",NA,NA,NA,7,"No",1,44,"june6_641","june6_237",0.874902725219727,1,0.719437244065267,1.12494102764607,0.768027926068872,3,2,-0.413220837014379,0.0665943317083116,FALSE,-0.0821947879626959
"68170",48952,62,"D","African American",1,1,0,0,1,1,1,1,0,0,2,-1,0,-1,0,-1,-1,NA,0,100,50,50,50,100,0,4,1,1,0,3,-0.282436072826385,"EN",0,2,100,50,50,-2,-2,0,-1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,100,65,53,50,50,-2,-2,-2,-2,0,0,0,0,0,"",0,1,-0.444276809692383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,0,"Recycling",1,0,0,0,"In Favor",NA,NA,NA,2,"No",1,21,"june6_6539","june6_105",-0.282436072826385,0,-0.356986928093202,-0.603796094268768,-0.321187449471167,1,1,0.0538084277202204,-1.30883732249572,FALSE,-0.064681255513047
"68174",54813,54,"D","African American",0,1,0,0,1,1,1,1,0,3,3,-2,0,-1,1,1,1,NA,0,100,50,50,50,50,0,2,1,1,0,3,0.41875821352005,"EN",3,2,87,50,50,0,0,1,1,0,1,1,2,2,82,38,50,32,68,-1,0,0,-1,1,0,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Trans-Equality",1,0,0,1,"",10,NA,NA,2,"No",0,41,"june6_6594","june6_188",0.41875821352005,0,0.621798922717384,0.687477102869628,0.533071099825142,3,2.5,0.0538084277202204,0.559228919758662,TRUE,0.246717053802836
"68175",37477,56,"D","African American",1,1,0,0,1,1,1,1,0,2,2,0,-1,-1,0,-1,-1,NA,-2,100,77,65,89,100,-1,4,1,1,0,2,-0.341629594564438,"EN",2,2,100,73,70,0,-1,1,0,0,-1,1,2,2,81,65,60,71,90,-2,-1,0,-2,1,0,0,1,0,1,2,2,99,50,76,95,94,-1,-1,-1,-1,0,0,0,1,0,"I could only see the ad, but the sound did not work",2,1,0.244611904025078,2,2,90,78,39,-1,-1,-1,-1,0,0,-1,1,-1,1,0,1,0,"Trans-Equality",1,0,0,1,"",7,7,7,0,"No",0,6,"june6_6597","june6_95",-0.341629594564438,0,0.189566135632205,-0.431112966067542,0.0769056412575055,2,2,-0.413220837014379,0.0665943317083116,TRUE,0.450427835206374
"68179",28428,66,"D","Hispanic",0,0,0,1,0,1,1,1,0,1,2,0,-1,0,1,0,0,NA,1,82,50,50,50,50,2,2,1,1,0,3,0.0460640639066696,"ES",2,1,50,60,21,0,-1,1,1,1,1,1,2,0,69,50,50,50,50,-1,0,0,-1,1,1,1,1,1,1,2,2,50,50,61,50,50,-1,-1,0,0,2,1,1,0,1,"",0,1,0.635740637779236,3,3,50,50,50,0,-1,0,-1,1,1,1,1,-1,1,0,2,0,"Recycling",1,1,0,0,"In Favor",NA,NA,NA,0,"No",0,6,"june6_6647","june6_144",0.0460640639066696,0,0.624606671889082,0.168221142251428,0.847144517887504,1.5,1.5,0.0805928685064935,0.0665943317083116,FALSE,0.329552776574223
"68185",24929,78,"R","Hispanic",0,0,0,1,1,1,1,0,1,-1,-1,2,-2,-2,-2,-2,-2,NA,-2,0,50,50,0,100,-3,5,1,0,0,-3,-1.86610770225525,"EN",-1,-1,0,50,50,-2,-2,0,-2,-2,-2,1,0,-1,0,100,50,100,50,-2,-2,-2,-2,-2,-2,-1,-2,0,1,-3,-2,50,100,50,100,50,-2,-2,-2,-2,-2,-2,-2,2,-2,"Yes, I could see and hear the ad",3,1,1.31434082984924,-3,-3,0,50,50,-2,-1,-2,-2,-2,-1,-2,-2,-1,1,0,-3,0,"Recycling",1,0,0,0,"",NA,NA,NA,0,"No",0,6,"june6_6674","june6_21",-1.43073081970215,0,-1.66255315486264,-1.62857460669096,-1.43302456647521,-1,-1,-1.37406380726985,-1.30883732249572,FALSE,0.0177124704134058
"68186",9466,58,"D","Hispanic",0,0,0,1,1,1,1,1,0,2,2,1,2,-2,1,-1,2,NA,2,100,86,73,0,99,-2,2,1,0,0,3,0.480918288230896,"ES",2,2,100,85,85,-2,-2,2,0,1,1,1,2,2,100,50,100,80,100,-2,-2,0,-2,2,1,1,2,-2,1,3,3,50,50,50,100,50,-1,-1,0,-1,1,1,-1,1,-1,"",0,1,0.594368696212769,2,3,50,90,50,-1,-1,1,-1,1,1,0,1,-1,1,0,1,0,"Trans-Equality",1,1,0,1,"",9,6,10,10,"No",1,21,"june6_6682","june6_196",0.480918288230896,0,0.912953114135681,0.705391125528568,1.03458366582342,2,2,0.494053251668546,-1.30883732249572,TRUE,0.112733313628905
"68195",61841,65,"R","Hispanic",1,0,0,1,1,1,1,0,1,-2,-2,-2,-2,-2,0,-2,-2,NA,-3,0,50,50,0,50,-3,4,1,0,0,-2,-1.79542446136475,"EN",3,3,50,10,9,0,-2,1,-1,-2,-2,1,2,1,1,55,0,100,100,-2,-2,-1,-1,0,-2,-2,-2,2,1,0,0,0,55,5,50,50,-2,-2,-2,-2,-2,-2,-2,-2,-2,"Yes, I could see and hear the ad",-3,1,-1.72188448905945,-3,-1,50,0,50,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,0,0,0,"Recycling",1,0,0,0,"Against",NA,NA,NA,0,"No",0,8,"june6_693","june6_19",-1.47667026519775,0,-0.700133816054291,-1.12305205488697,-1.3918778706425,-2,3,-1.37406380726985,-0.426040256342039,FALSE,-0.326849317065036
"68196",17804,68,"R","Hispanic",0,0,0,1,1,1,1,0,1,3,1,-2,-2,-2,0,-2,-2,NA,-3,0,50,50,0,50,-2,1,1,1,0,-1,-1.15791594982147,"EN",3,3,2,0,0,-2,-2,0,-2,-2,-2,1,3,3,0,75,10,95,90,-2,-2,-2,-2,2,-2,0,0,-2,1,1,1,50,60,10,95,95,-2,-2,-2,-2,1,-2,-1,0,-2,"Yes, I could see and hear the ad",-3,1,-1.899787068367,-3,1,0,0,50,-2,-2,-2,-2,0,-1,-2,-2,-2,1,0,1,0,"Recycling",1,0,0,0,"Against",NA,NA,NA,2,"No",0,8,"june6_693","june6_19",-1.47667026519775,0,-1.08106518377401,-1.12305205488697,-1.89177160500332,2,3,-1.37406380726985,-1.30883732249572,FALSE,-1.01925311254375
"68201",18355,60,"N","Hispanic",1,0,0,1,1,1,1,0,0,3,3,-2,0,0,2,1,2,NA,1,71,50,50,31,50,0,1,1,1,0,2,0.523687601089478,"EN",2,3,71,50,39,0,-1,2,1,2,2,1,3,3,50,74,50,72,50,0,-1,-2,0,2,2,2,2,1,1,3,3,61,50,50,50,50,-1,1,1,-1,1,1,1,1,1,"Yes, I could see and hear the ad",-1,1,-1.92379176616669,2,3,50,60,50,-2,-1,0,-1,1,1,1,1,1,1,0,3,0,"Recycling",1,0,0,0,"Against",NA,NA,NA,0,"No",1,44,"june6_7002","june6_242",0.925474524497986,1,1.26785365447062,1.204120094545,1.3818989718516,3,2.5,0.547622133241092,0.0665943317083116,FALSE,0.358152895063798
"68202",67494,21,"D","Hispanic",1,0,0,1,1,1,0,1,0,3,3,-1,1,-1,2,2,2,NA,3,92,99,100,50,100,3,1,1,1,0,3,1.5935126543045,"EN",3,3,86,92,42,1,0,2,2,2,2,1,3,3,79,21,64,50,50,1,-1,2,2,2,2,2,2,2,1,3,3,73,50,60,50,66,1,-1,2,1,2,2,2,1,2,"Yes, I could see and hear the ad",2,1,-0.383367359638214,3,3,50,50,50,0,-1,1,1,2,2,2,2,1,1,0,2,1,"Recycling",1,0,0,0,"",NA,NA,NA,NA,"",NA,NA,"june6_7002","june6_242",0.925474524497986,0,1.85946284847355,2.03510476672724,1.99228583320688,3,3,0.520837692454819,1.0006274528355,FALSE,0.323907476293258
"68206",19443,68,"N","Hispanic",0,0,0,1,1,1,1,0,0,3,-2,0,-2,-2,2,-1,1,NA,-2,5,50,50,5,93,-2,4,1,1,1,-2,-0.912243366241455,"EN",0,0,20,50,20,-1,-1,1,0,0,0,1,0,0,27,84,50,71,50,-1,-1,-1,-1,1,-1,-1,1,1,1,0,0,20,50,50,77,76,-1,-1,-1,-1,1,1,0,0,0,"Yes, I could see and hear the ad",0,1,0.977160930633545,0,0,50,50,42,-2,-2,-1,-2,1,0,-1,0,0,1,0,1,0,"Trans-Equality",1,0,0,1,"",NA,NA,NA,0,"No",0,26,"june6_7038","june6_47",-0.912243366241455,1,-0.296210945858007,0.429489889081975,0.0869568771840279,0.5,0,-1.37406380726985,-0.374804201368527,FALSE,0.301287270085175
"68207",6188,60,"D","Hispanic",1,0,0,1,1,1,1,1,0,3,2,2,-2,-2,2,-2,1,NA,3,100,81,82,50,90,2,4,1,0,0,3,0.192403718829155,"EN",3,3,100,92,50,0,-1,1,-1,1,2,1,3,3,50,50,89,46,61,-1,-1,0,-1,1,0,0,1,0,1,3,3,100,50,96,50,84,0,-1,0,-2,0,1,1,0,0,"Yes, I could see and hear the ad",3,1,0.594368696212769,3,3,50,50,50,0,-2,0,0,1,1,1,1,0,1,0,3,0,"Recycling",1,0,0,0,"Against",NA,NA,NA,0,"No",0,6,"june6_7070","june6_164",0.192403718829155,0,1.05908510567732,0.542506317733099,0.91173879821161,2.5,3,-1.37406380726985,0.0665943317083116,FALSE,0.593897463517495
"68208",6964,45,"N","Hispanic",1,0,0,1,0,1,0,0,0,2,0,-1,-1,-2,0,0,-1,NA,0,50,50,40,40,38,0,0,1,1,0,-1,-0.422445297241211,"EN",3,0,50,45,47,-1,-1,0,-1,-1,-1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Recycling",1,0,0,0,"Against",NA,NA,NA,7,"No",1,44,"june6_710","june6_88",-0.422445297241211,1,-0.622314817717676,-0.463543934891428,-0.810461037330168,1,1.5,-0.907034542535251,-0.374804201368527,FALSE,-0.456585244542975
"68212",22226,66,"D","Hispanic",1,0,0,1,1,1,0,1,0,2,3,0,-1,-2,1,0,0,NA,0,100,50,50,39,93,0,1,1,1,0,3,0.0421445332467556,"EN",2,3,50,50,16,-1,-1,2,0,0,1,1,2,3,100,23,90,100,99,0,-2,1,-1,1,0,1,1,0,1,3,3,50,50,86,100,100,-1,2,1,-1,1,0,1,1,0,"Yes, I could see and hear the ad",2,1,0.885825037956238,2,3,100,100,50,-1,-2,1,1,1,0,1,1,0,1,0,1,0,"Trans-Equality",1,0,0,1,"",10,10,10,5,"Yes",0,18,"june6_7146","june6_143",0.0421445332467556,0,0.608582811340646,0.168221142251428,0.491136728497008,2.5,2.5,-0.907034542535251,-0.374804201368527,TRUE,0.159540063437119
"68217",42605,64,"R","Hispanic",0,0,0,1,1,1,1,0,1,-2,-2,1,-2,-2,0,-2,0,NA,-3,9,50,50,50,50,-3,1,1,1,1,-3,-1.55628252029419,"EN",2,2,7,50,50,-1,-2,0,-1,0,0,1,2,2,7,50,50,89,98,-1,-2,-2,-2,1,0,-1,-1,0,1,2,2,50,91,81,84,50,-2,-2,0,-1,1,1,0,0,0,"Yes, I could see and hear the ad",-1,1,0.0744263604283333,2,2,19,50,19,-1,-2,0,-1,0,0,0,0,0,1,1,2,1,"Trans-Equality",1,0,0,1,"",5,5,10,9,"No",0,31,"june6_7254","june6_16",-1.55628252029419,0,-0.125942119191756,-0.595288623340217,-0.321187449471167,-2,2,-1.37406380726985,-0.867438789418877,TRUE,0.481357182102903
"68218",61493,55,"D","Caucasian",0,0,1,0,1,1,1,1,0,3,3,2,-2,-2,0,2,2,NA,3,50,93,94,96,50,1,1,1,1,1,2,0.8131023645401,"EN",3,3,6,100,100,2,-2,-1,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-2,-3,50,50,50,50,50,1,0,1,0,-2,2,1,-1,2,"Yes, I could see and hear the ad",-3,1,-0.682037174701691,-3,-3,50,50,50,2,2,2,1,-2,2,2,-2,2,1,1,3,1,"Trans-Equality",1,0,0,1,"",10,10,10,0,"No",1,32,"june6_7280","june6_229",0.8131023645401,0,1.4900677888834,1.46050896364276,1.51637042638078,3,3,-1.37406380726985,0.456756809811638,TRUE,0.641719440403632
"68222",8990,54,"R","Hispanic",0,0,0,1,1,1,1,0,1,2,2,1,-2,-2,1,-2,-1,NA,-2,0,75,23,70,72,-2,1,1,1,0,-3,-1.04165697097778,"EN",2,1,0,45,71,-2,-1,0,-1,0,-1,1,1,1,0,100,32,95,50,-2,-2,-1,-1,1,-1,-1,0,-1,1,2,2,50,100,42,95,100,-1,-1,-1,-1,1,-1,-1,-1,-1,"Yes, I could see and hear the ad",-1,1,0.586487114429474,1,1,0,50,0,-2,-2,-1,-2,0,-1,-1,0,-1,1,0,1,0,"Recycling",1,0,0,0,"Against",NA,NA,NA,1,"No",1,32,"june6_7333","june6_69",-0.618227541446686,0,-0.448183802399542,-0.917238693973804,-0.588137026973427,2,1.5,-1.37406380726985,-0.816202734445365,FALSE,0.162005558941483
"68226",34421,54,"R","Hispanic",0,0,0,1,1,1,1,0,1,0,0,1,-1,1,0,-1,0,NA,-2,25,45,40,0,90,0,3,1,1,0,-2,-0.888552725315094,"EN",0,0,16,50,50,-1,-1,0,0,0,0,1,0,0,25,55,50,90,50,-1,-1,-1,-1,0,0,0,0,-1,1,0,0,25,50,50,52,50,-1,-1,-1,-1,0,0,0,0,-1,"Yes, I could see and hear the ad",-2,1,-0.122778967022896,0,0,30,50,50,-1,-1,-1,-1,1,1,0,0,-1,1,0,1,0,"Recycling",1,0,0,1,"Against",NA,NA,NA,0,"No",0,31,"june6_7379","june6_50",-0.888552725315094,0,-0.439186914966468,-0.455036463962877,-0.0961481004795024,0,0,0.574406574027365,-0.374804201368527,FALSE,0.35157753312648
"68234",39648,21,"N","Hispanic",0,0,0,1,0,1,0,0,0,3,3,1,0,0,1,0,-1,NA,3,94,100,100,100,100,3,1,1,1,0,3,0.926753640174866,"EN",3,2,70,50,80,-1,0,2,0,0,0,1,0,0,60,43,67,50,100,0,0,0,0,0,0,0,0,0,1,0,0,50,61,63,50,66,0,0,0,0,0,0,0,0,0,"Yes, I could see and hear the ad",-3,1,-0.682037174701691,1,3,50,32,75,0,-2,0,-1,2,-2,-2,2,-2,1,0,0,0,"Recycling",1,0,0,0,"In Favor",NA,NA,NA,0,"No",0,31,"june6_7441","june6_219",0.734365582466125,1,0.439071562418106,0.479949853815473,0.270061854847558,3,2.5,0.547622133241092,0.117830386681824,FALSE,-0.464154321747289
"68238",17618,58,"R","Hispanic",1,0,0,1,0,0,0,0,1,-2,-3,-2,0,-2,1,-1,-2,NA,2,50,28,0,50,28,0,1,1,1,1,-2,-1.05760681629181,"EN",0,0,50,27,50,-1,-1,0,-1,-2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Trans-Equality",1,0,0,0,"",10,10,10,6,"No",0,15,"june6_748","june6_65",-0.677631080150604,0,-1.10745070486972,-1.19052696147757,-0.976859107907577,-2.5,0,-0.440005277800652,-0.374804201368527,TRUE,-0.316225716921153
